subj,task,trial,laterality,log_relative_power
17,MI,222,contra,-0.43898702971737713
17,MI,222,ipsi,0.39892219376055565
17,MI,223,contra,0.4919178297793507
17,MI,223,ipsi,0.38687348902033303
17,MI,224,contra,-0.279912463732246
17,MI,224,ipsi,0.523205558769859
17,MI,225,contra,0.175276752610537
17,MI,225,ipsi,0.1982196329284897
17,MI,226,contra,-0.7220661082397157
17,MI,226,ipsi,0.4379557404540344
17,MI,227,contra,0.6536720467860951
17,MI,227,ipsi,-0.4661912043803287
17,MI,228,contra,0.2094797169897345
17,MI,228,ipsi,0.3654420803950025
17,MI,229,contra,-0.3775722093345802
17,MI,229,ipsi,-0.1818536758492561
17,MI,230,contra,0.23406795848691345
17,MI,230,ipsi,0.5431838390343298
17,MI,231,contra,0.055186653217638805
17,MI,231,ipsi,0.20696809972798313
17,MI,232,contra,0.6602136147945744
17,MI,232,ipsi,-0.12127139365199205
17,MI,233,contra,-0.1748087016505768
17,MI,233,ipsi,0.7375950231319223
17,MI,234,contra,0.5541693134814679
17,MI,234,ipsi,0.8181309612369023
17,MI,235,contra,0.46630684862462596
17,MI,235,ipsi,0.9799154474958885
17,MI,236,contra,0.7051926644413924
17,MI,236,ipsi,0.3380973540246147
17,MI,237,contra,0.9881237358803726
17,MI,237,ipsi,0.21064935514388786
17,MI,238,contra,0.8345174404132127
17,MI,238,ipsi,0.2891306901765379
17,MI,239,contra,-0.3741985530211176
17,MI,239,ipsi,0.5587834574139341
17,MI,240,contra,0.37284020547228497
17,MI,240,ipsi,-0.22033233795925664
18,ME,1,contra,-0.7312193203292193
18,ME,1,ipsi,0.18673623386336186
18,ME,2,contra,0.10987014147753804
18,ME,2,ipsi,-0.11398550903071777
18,ME,3,contra,-0.9856276685605161
18,ME,3,ipsi,-0.6797772452928303
18,ME,4,contra,-0.5709332740013936
18,ME,4,ipsi,-0.9252990458717921
18,ME,5,contra,0.507950162920971
18,ME,5,ipsi,0.07944341335166918
18,ME,6,contra,-0.8474138430659293
18,ME,6,ipsi,0.27086235308541995
18,ME,7,contra,-1.0497058724482942
18,ME,7,ipsi,-0.14459763255579794
18,ME,8,contra,0.8989273192445092
18,ME,8,ipsi,-0.28950331036666066
18,ME,9,contra,0.7481686759610116
18,ME,9,ipsi,-0.023492625814419438
18,ME,10,contra,0.5836933984745077
18,ME,10,ipsi,-0.0801759321147189
18,ME,11,contra,0.30301008148102154
18,ME,11,ipsi,-0.33236496819885464
18,ME,12,contra,-0.2580765027383042
18,ME,12,ipsi,-0.09544564664364424
18,ME,13,contra,0.3750790287894493
18,ME,13,ipsi,0.21926134121710386
18,ME,14,contra,0.24807632998959378
18,ME,14,ipsi,0.3032976480802513
18,ME,15,contra,-0.04957523725012043
18,ME,15,ipsi,-1.1000431819035073
18,ME,16,contra,-0.11107160098925395
18,ME,16,ipsi,-0.09337508595243363
18,ME,17,contra,0.5077612928237236
18,ME,17,ipsi,-0.34212713709317666
18,ME,18,contra,-0.5523346427967497
18,ME,18,ipsi,0.06643113510439407
18,ME,19,contra,-0.34259760564310204
18,ME,19,ipsi,-0.6972899688977263
18,ME,20,contra,0.3457294911779545
18,ME,20,ipsi,5.106436382629337e-4
18,ME,21,contra,-0.007770475383243075
18,ME,21,ipsi,-0.442471741149599
18,ME,22,contra,-0.062011327273725
18,ME,22,ipsi,0.03904056781318853
18,ME,23,contra,0.13102830829444517
18,ME,23,ipsi,-0.06378460668217154
18,ME,24,contra,0.2435009385934061
18,ME,24,ipsi,-0.09720498975763292
18,ME,25,contra,-0.5036385211223182
18,ME,25,ipsi,-0.10876414929349804
18,ME,26,contra,0.361223850520463
18,ME,26,ipsi,0.4411111688386671
18,ME,27,contra,-0.6940981427219668
18,ME,27,ipsi,-0.5081106054893841
18,ME,28,contra,0.19508611726561542
18,ME,28,ipsi,-0.08371896235045591
18,ME,29,contra,-0.076169866015071
18,ME,29,ipsi,-0.37780677212309527
18,ME,30,contra,-0.1599815823577233
18,ME,30,ipsi,-0.40049722661910914
18,ME,31,contra,-0.08639587523466948
18,ME,31,ipsi,-0.9207754926796339
18,ME,32,contra,-0.035825277625734495
18,ME,32,ipsi,-0.2506383649680095
18,ME,33,contra,-0.9899340898268174
18,ME,33,ipsi,-0.3201364792238539
18,ME,34,contra,-0.14085124048571368
18,ME,34,ipsi,0.2560768176693678
18,ME,35,contra,-0.03261003809088713
18,ME,35,ipsi,0.8349207549816389
18,ME,36,contra,-0.8436289841479975
18,ME,36,ipsi,-0.7954161946240814
18,ME,37,contra,0.028810013111116
18,ME,37,ipsi,-0.3192040652457636
18,ME,38,contra,-0.29484825578856494
18,ME,38,ipsi,-0.42048651689593824
18,ME,39,contra,-0.4539000775110434
18,ME,39,ipsi,-0.3146567185742611
18,ME,40,contra,-0.5164149433300602
18,ME,40,ipsi,-0.09588960488120994
18,ME,41,contra,-0.14006545419512392
18,ME,41,ipsi,-0.1472231927671764
18,ME,42,contra,0.646974524633856
18,ME,42,ipsi,-0.02244402007008703
18,ME,43,contra,0.01399278703944408
18,ME,43,ipsi,0.5942120994821595
18,ME,44,contra,0.17012110393808533
18,ME,44,ipsi,-0.617180419519204
18,ME,45,contra,-0.4243424018357269
18,ME,45,ipsi,-0.4068405603469237
18,ME,46,contra,-0.37634589050989165
18,ME,46,ipsi,0.841700385549079
18,ME,47,contra,-0.571811172110263
18,ME,47,ipsi,0.6105098074636751
18,ME,48,contra,0.5149854205440263
18,ME,48,ipsi,0.23961009020902063
18,ME,49,contra,-0.4276634824063049
18,ME,49,ipsi,0.5626265615259158
18,ME,50,contra,-0.01601576897895418
18,ME,50,ipsi,-0.5485621694860466
18,ME,51,contra,-0.7437380532289999
18,ME,51,ipsi,0.05924419719000502
18,ME,52,contra,-0.3566409847641996
18,ME,52,ipsi,0.3043332996642143
18,ME,53,contra,-0.185839397192804
18,ME,53,ipsi,0.5394364741434022
18,ME,54,contra,-0.5747464096054234
18,ME,54,ipsi,-0.25565828166158744
18,ME,55,contra,0.6064512956309118
18,ME,55,ipsi,0.07839765895387471
18,ME,56,contra,0.12810399644995815
18,ME,56,ipsi,-0.4724191821857923
18,ME,57,contra,0.5297096035377665
18,ME,57,ipsi,0.04421605947103507
18,ME,58,contra,0.4771953930697523
18,ME,58,ipsi,0.32734805322832605
18,ME,59,contra,-0.4632805693323205
18,ME,59,ipsi,-0.24878260230432847
18,ME,60,contra,0.6686040047440568
18,ME,60,ipsi,-0.9220495706116995
18,ME,61,contra,-0.0337258174708413
18,ME,61,ipsi,-0.1986421009171873
18,ME,62,contra,-0.30551995876960214
18,ME,62,ipsi,-0.1626597014992977
18,ME,63,contra,0.29907990512627924
18,ME,63,ipsi,-0.2575460397262477
18,ME,64,contra,-0.0024162098747322197
18,ME,64,ipsi,0.2802552365291534
18,ME,65,contra,0.6222048170367408
18,ME,65,ipsi,-0.9439810194571358
18,ME,66,contra,-0.7367074228010158
18,ME,66,ipsi,-0.22007099332893468
18,ME,67,contra,0.07728164858444492
18,ME,67,ipsi,-0.22140637762362472
18,ME,68,contra,-0.6633854255149421
18,ME,68,ipsi,-0.7672392492221886
18,ME,69,contra,-0.4941269869085956
18,ME,69,ipsi,0.263450604802569
18,ME,70,contra,0.3188798661177043
18,ME,70,ipsi,-0.11100131839392396
18,ME,71,contra,0.6498304287809854
18,ME,71,ipsi,0.466803498534888
18,ME,72,contra,-0.39846821747339733
18,ME,72,ipsi,-0.09186959210471478
18,ME,73,contra,0.19760519835278306
18,ME,73,ipsi,0.4371916752394949
18,ME,74,contra,-0.8963758311034091
18,ME,74,ipsi,-0.43246140055038257
18,ME,75,contra,-0.5657545495247437
18,ME,75,ipsi,-0.019900197266021304
18,ME,76,contra,-0.39135109074624963
18,ME,76,ipsi,-0.3319927015867146
18,ME,77,contra,0.24843340310266643
18,ME,77,ipsi,-0.16083329096212887
18,ME,78,contra,-0.4790014147928589
18,ME,78,ipsi,-0.2640282865581729
18,ME,79,contra,-0.5345274589928106
18,ME,79,ipsi,0.1786930061993769
18,ME,80,contra,-0.4755070141693114
18,ME,80,ipsi,-0.12040910340377259
18,ME,81,contra,-0.3075572097489323
18,ME,81,ipsi,0.10925232355257786
18,ME,82,contra,-0.15490203249356777
18,ME,82,ipsi,-0.26752460228872277
18,ME,83,contra,0.5561497876239164
18,ME,83,ipsi,0.6912290217786957
18,ME,84,contra,0.5776639310389684
18,ME,84,ipsi,0.27721446925329796
18,ME,85,contra,-0.1449310508975241
18,ME,85,ipsi,0.12797668197803858
18,ME,86,contra,-0.23746968414947095
18,ME,86,ipsi,-0.3551217760129051
18,ME,87,contra,-0.7560893569253403
18,ME,87,ipsi,-0.33515215917058117
18,ME,88,contra,0.1259369481943029
18,ME,88,ipsi,0.19508789291060535
18,ME,89,contra,-0.4723883932298697
18,ME,89,ipsi,0.24007784895429185
18,ME,90,contra,-1.1779974975435354
18,ME,90,ipsi,0.09152589460698476
18,ME,91,contra,-0.14951566270602074
18,ME,91,ipsi,0.5419784805493347
18,ME,92,contra,-0.20473775384508136
18,ME,92,ipsi,-0.048919867741548294
18,ME,93,contra,0.11375170255557893
18,ME,93,ipsi,0.44734342576278324
18,ME,94,contra,-0.5104616597613542
18,ME,94,ipsi,0.04956822815933223
18,ME,95,contra,0.6233886413129643
18,ME,95,ipsi,0.25878941832919516
18,ME,96,contra,0.02809416511904761
18,ME,96,ipsi,0.4365288829978249
18,ME,97,contra,-0.059347067933290615
18,ME,97,ipsi,-0.266763397225915
18,ME,98,contra,0.47712088439369793
18,ME,98,ipsi,0.6689623486039005
18,ME,99,contra,0.4938062178330687
18,ME,99,ipsi,-0.30262869378595975
18,ME,100,contra,0.4698511292464213
18,ME,100,ipsi,0.8672809675455276
18,ME,101,contra,-0.2761296708136996
18,ME,101,ipsi,-0.617432866273202
18,ME,102,contra,0.507884225351863
18,ME,102,ipsi,-0.3541246753750329
18,ME,103,contra,-0.4145040005952311
18,ME,103,ipsi,-0.2697676798002704
18,ME,104,contra,-1.021722297612542
18,ME,104,ipsi,0.7373552443550644
18,ME,105,contra,-0.45614390159015594
18,ME,105,ipsi,0.0119801737001205
18,ME,106,contra,-0.3329521285661289
18,ME,106,ipsi,-0.4419808522306816
18,ME,107,contra,0.1815735790677183
18,ME,107,ipsi,0.021244830557508226
18,ME,108,contra,-0.21663353941308885
18,ME,108,ipsi,-0.05819664069015627
18,ME,109,contra,-0.4495392597433239
18,ME,109,ipsi,0.99583304462912
18,ME,110,contra,0.29623436072131126
18,ME,110,ipsi,0.2688532171504654
18,ME,111,contra,-0.5856850362240558
18,ME,111,ipsi,0.8397906627197977
18,ME,112,contra,-0.48985836325907994
18,ME,112,ipsi,0.24154188921459283
18,ME,113,contra,-0.1766316083818599
18,ME,113,ipsi,0.3585072879497032
18,ME,114,contra,0.13049009870774783
18,ME,114,ipsi,0.264568685924739
18,ME,115,contra,-1.190149732079238
18,ME,115,ipsi,-1.1073070488116274
18,ME,116,contra,-0.00949114900974174
18,ME,116,ipsi,0.3028481095504133
18,ME,117,contra,-0.6349709898774072
18,ME,117,ipsi,-0.5874874890350815
18,ME,118,contra,-0.05943089031309763
18,ME,118,ipsi,-0.5432890780682471
18,ME,119,contra,-0.3754664467910831
18,ME,119,ipsi,-0.1291810135663611
18,ME,120,contra,-0.35451328946635285
18,ME,120,ipsi,0.678466537214294
18,ME,121,contra,-0.5809125033147572
18,ME,121,ipsi,-0.060220297871855774
18,ME,122,contra,0.33283141519558035
18,ME,122,ipsi,-0.16914194914655226
18,ME,123,contra,-0.05146075855281751
18,ME,123,ipsi,0.2933469272416436
18,ME,124,contra,-0.06476126531915542
18,ME,124,ipsi,0.12783657077634067
18,ME,125,contra,0.18916489893456692
18,ME,125,ipsi,0.1484955276690313
18,ME,126,contra,-0.36625086802994106
18,ME,126,ipsi,0.482781415158882
18,ME,127,contra,0.3571284078692184
18,ME,127,ipsi,-0.41295435855548124
18,ME,128,contra,0.14910539814489637
18,ME,128,ipsi,-0.08783101187194287
18,ME,129,contra,-0.3712178257161307
18,ME,129,ipsi,-0.7927648949785999
18,ME,130,contra,-0.3749106112125411
18,ME,130,ipsi,0.4470149413151959
18,ME,131,contra,-0.21579536003521885
18,ME,131,ipsi,0.008879450289885543
18,ME,132,contra,0.6220653446952255
18,ME,132,ipsi,-0.12455220985453896
18,ME,133,contra,-0.16214618440555087
18,ME,133,ipsi,0.7362508177451734
18,ME,134,contra,-0.8602116483175334
18,ME,134,ipsi,-0.14418440960817164
18,ME,135,contra,-0.33525185155014703
18,ME,135,ipsi,1.6138219723542484
18,ME,136,contra,0.24508488871544226
18,ME,136,ipsi,-0.2684129813596763
18,ME,137,contra,-0.4843779031758421
18,ME,137,ipsi,0.16097100613619872
18,ME,138,contra,0.08210291266568281
18,ME,138,ipsi,0.64030191303619155
18,ME,139,contra,-0.2179179285437735
18,ME,139,ipsi,0.5758841522824287
18,ME,140,contra,-1.0911071153675376
18,ME,140,ipsi,-0.3049223692612896
18,ME,141,contra,-0.4473474878531265
18,ME,141,ipsi,0.3435255425973738
18,ME,142,contra,-0.22461671638063097
18,ME,142,ipsi,-0.17163427939179182
18,ME,143,contra,0.4839301915032418
18,ME,143,ipsi,-0.0610155433570915
18,ME,144,contra,-1.2506098152574796
18,ME,144,ipsi,0.79142763972045
18,ME,145,contra,0.18839036667291872
18,ME,145,ipsi,0.7658730652332761
18,ME,146,contra,0.4321717923466624
18,ME,146,ipsi,-1.2305686672195986
18,ME,147,contra,-0.8127695606130128
18,ME,147,ipsi,1.0650765798067763
18,ME,148,contra,0.023198818497374263
18,ME,148,ipsi,-0.37969911245610266
18,ME,149,contra,-0.2751518232444248
18,ME,149,ipsi,0.7506510697973003
18,ME,150,contra,-0.01972414340989634
18,ME,150,ipsi,0.7265163443035195
18,ME,151,contra,-1.1326493298151208
18,ME,151,ipsi,0.5140232486626937
18,ME,152,contra,-0.016063342995369045
18,ME,152,ipsi,0.04814098275777756
18,ME,153,contra,-0.8232390228048305
18,ME,153,ipsi,0.5069295861270691
18,ME,154,contra,0.8263582805427399
18,ME,154,ipsi,0.05893911104163538
18,ME,155,contra,-0.14714464351587211
18,ME,155,ipsi,-0.6709279363133038
18,ME,156,contra,-0.2548497549566337
18,ME,156,ipsi,0.602244970439598
18,ME,157,contra,-0.24572267388990768
18,ME,157,ipsi,0.5955300072525798
18,ME,158,contra,-0.44532905559429836
18,ME,158,ipsi,-0.24079511080795274
18,ME,159,contra,-0.7313211940623152
18,ME,159,ipsi,0.218978786971881
18,ME,160,contra,0.6046793954898869
18,ME,160,ipsi,1.310885970751931
18,ME,161,contra,0.1830675297394035
18,ME,161,ipsi,0.2658938431176201
18,ME,162,contra,-0.23865867480262873
18,ME,162,ipsi,-0.2445616850081388
18,ME,163,contra,-0.2632950263762831
18,ME,163,ipsi,0.9727045956143149
18,ME,164,contra,-0.7187708082922664
18,ME,164,ipsi,0.3303841464463903
18,ME,165,contra,-0.5021658811769822
18,ME,165,ipsi,-0.43209501647905674
18,ME,166,contra,-0.5248520563623194
18,ME,166,ipsi,-0.5882339261655133
18,ME,167,contra,-1.4371035657287294
18,ME,167,ipsi,-0.4189258093969685
18,ME,168,contra,-0.9206319666341148
18,ME,168,ipsi,0.4196557763538173
18,ME,169,contra,-0.5217997842736537
18,ME,169,ipsi,-0.16781022295890258
18,ME,170,contra,0.5133878454282754
18,ME,170,ipsi,0.5589097380242083
18,ME,171,contra,-0.6908531452441147
18,ME,171,ipsi,0.25720942959159354
18,ME,172,contra,-0.5774384543157612
18,ME,172,ipsi,-0.11272041719110187
18,ME,173,contra,-0.38038376335323854
18,ME,173,ipsi,-0.018560815108816187
18,ME,174,contra,-0.5434203400449299
18,ME,174,ipsi,-0.4241203107914521
18,ME,175,contra,-1.0003668952920872
18,ME,175,ipsi,0.42670811667298136
18,ME,176,contra,-0.8568945989641742
18,ME,176,ipsi,0.5483207592884789
18,ME,177,contra,0.13537130472414152
18,ME,177,ipsi,0.28070848856972425
18,ME,178,contra,0.3128915729276084
18,ME,178,ipsi,-0.07812046662456512
18,ME,179,contra,0.29961650553872554
18,ME,179,ipsi,0.37542494439601803
18,ME,180,contra,-0.10523250811844567
18,ME,180,ipsi,0.36842893789995224
18,ME,181,contra,-0.46517004484956204
18,ME,181,ipsi,-0.04322662506001945
18,ME,182,contra,0.17316429360683738
18,ME,182,ipsi,0.010249573341085616
18,ME,183,contra,-0.1689233375895728
18,ME,183,ipsi,0.40900597431260777
18,ME,184,contra,0.430918361772556
18,ME,184,ipsi,0.18252736927668153
18,ME,185,contra,0.1272877159813936
18,ME,185,ipsi,1.1017049395963265
18,ME,186,contra,-0.1177229667134845
18,ME,186,ipsi,-0.3820725945406474
18,ME,187,contra,-0.4861125338546307
18,ME,187,ipsi,0.28315031699684684
18,ME,188,contra,-0.09411951381250502
18,ME,188,ipsi,-0.2642412706050837
18,ME,189,contra,-0.6996595963273367
18,ME,189,ipsi,0.3275646730079982
18,ME,190,contra,-0.7355198631111746
18,ME,190,ipsi,0.12049589780043996
18,ME,191,contra,-0.5664624750146332
18,ME,191,ipsi,0.7705229948237244
18,ME,192,contra,-0.28372355556830536
18,ME,192,ipsi,0.49161530212877047
18,ME,193,contra,-0.24191922320311926
18,ME,193,ipsi,0.8728511787809579
18,ME,194,contra,-1.1537718586550882
18,ME,194,ipsi,-0.3894578249699951
18,ME,195,contra,-0.8437888142153614
18,ME,195,ipsi,0.033529866223023674
18,ME,196,contra,-0.7346930220224217
18,ME,196,ipsi,0.7955299158875204
18,ME,197,contra,-0.22736850865504704
18,ME,197,ipsi,0.5450388106436229
18,ME,198,contra,-0.368924157899079
18,ME,198,ipsi,0.39460068281507005
18,ME,199,contra,0.061607980155498177
18,ME,199,ipsi,0.4528394260008381
18,ME,200,contra,-0.06429382270796785
18,ME,200,ipsi,1.1633144504242428
18,ME,201,contra,-0.03549048994462975
18,ME,201,ipsi,0.16429657676149756
18,ME,202,contra,0.6595513508136033
18,ME,202,ipsi,0.6444353073968517
18,ME,203,contra,-0.6559498962626986
18,ME,203,ipsi,0.32135650649535524
18,ME,204,contra,-0.9288460523665598
18,ME,204,ipsi,0.7348177712579638
18,ME,205,contra,0.5653046256006911
18,ME,205,ipsi,0.45982340992714243
18,ME,206,contra,0.1613083266151013
18,ME,206,ipsi,0.7493410986102941
18,ME,207,contra,0.15956891339730778
18,ME,207,ipsi,-0.3859281285429407
18,ME,208,contra,-0.21091645494632022
18,ME,208,ipsi,0.28376612332210965
18,ME,209,contra,-7.757568605101239e-4
18,ME,209,ipsi,-0.15119124552418312
18,ME,210,contra,-0.038949469014052496
18,ME,210,ipsi,0.34190474386518116
18,ME,211,contra,-0.5415411398725172
18,ME,211,ipsi,0.07517560064291817
18,ME,212,contra,-1.1809759317298871
18,ME,212,ipsi,0.38042313413607853
18,ME,213,contra,-0.1906807497100485
18,ME,213,ipsi,0.7570706350206667
18,ME,214,contra,0.14478562385431654
18,ME,214,ipsi,0.36762046328883036
18,ME,215,contra,-0.3369531745776548
18,ME,215,ipsi,0.17755823914284166
18,ME,216,contra,0.15008319192115593
18,ME,216,ipsi,0.383819650509661
18,ME,217,contra,-0.1456346901436466
18,ME,217,ipsi,0.11171599349338415
18,ME,218,contra,-0.042049203659902806
18,ME,218,ipsi,0.08867106207277758
18,ME,219,contra,-0.3350549216147932
18,ME,219,ipsi,0.411203869664578
18,ME,220,contra,-0.77976366413691
18,ME,220,ipsi,0.8495538872387735
18,ME,221,contra,-0.2374384426852714
18,ME,221,ipsi,1.1273624351009008
18,ME,222,contra,-0.6456161520396089
18,ME,222,ipsi,-0.3080548407312034
18,ME,223,contra,0.26851118993608847
18,ME,223,ipsi,0.42370762677426577
18,ME,224,contra,-0.4492338508794928
18,ME,224,ipsi,0.9521738550798164
18,ME,225,contra,-0.8108497741343847
18,ME,225,ipsi,1.0037887999704005
18,ME,226,contra,-0.3562537269923379
18,ME,226,ipsi,0.3413904096098983
18,ME,227,contra,-0.15353672209563213
18,ME,227,ipsi,-0.028102107207314098
18,ME,228,contra,0.013435478926001498
18,ME,228,ipsi,-0.159450392540618
18,ME,229,contra,-0.8706384086422192
18,ME,229,ipsi,0.4925186777205261
18,ME,230,contra,-0.4441304884351744
18,ME,230,ipsi,0.965757040837526
18,ME,231,contra,0.017886841890658478
18,ME,231,ipsi,0.6291043043141504
18,ME,232,contra,-0.1670688769538195
18,ME,232,ipsi,0.23246223059544993
18,ME,233,contra,0.01805470409771409
18,ME,233,ipsi,1.1301286738033651
18,ME,234,contra,-0.05464360673781432
18,ME,234,ipsi,0.24503934929870533
18,ME,235,contra,-0.6629597898644962
18,ME,235,ipsi,0.1391925698368034
18,ME,236,contra,0.5121177576128555
18,ME,236,ipsi,0.6456300773979695
18,ME,237,contra,0.06473079119684277
18,ME,237,ipsi,0.014021950518745885
18,ME,238,contra,-0.1595897272028387
18,ME,238,ipsi,-0.1906839810680117
18,ME,239,contra,-0.7624607547241314
18,ME,239,ipsi,0.9129837834426535
18,ME,240,contra,0.16164292988527978
18,ME,240,ipsi,0.49604525478717454
18,MI,1,contra,-0.018059137057323538
18,MI,1,ipsi,-0.20226799436358023
18,MI,2,contra,0.3779442338125509
18,MI,2,ipsi,-0.07664820209666658
18,MI,3,contra,0.16871353327501393
18,MI,3,ipsi,-0.34691254144014866
18,MI,4,contra,0.3914043467821362
18,MI,4,ipsi,0.04954537159312461
18,MI,5,contra,0.1350980614164291
18,MI,5,ipsi,0.0532979541068718
18,MI,6,contra,0.13243065463514203
18,MI,6,ipsi,0.11465104172187843
18,MI,7,contra,0.1401557350193554
18,MI,7,ipsi,0.3552174943899728
18,MI,8,contra,-0.039394030941082264
18,MI,8,ipsi,0.3760549649101603
18,MI,9,contra,0.04229195628699606
18,MI,9,ipsi,-0.43188414050300256
18,MI,10,contra,-0.010316983243634614
18,MI,10,ipsi,0.6936189747626612
18,MI,11,contra,0.2994202162995501
18,MI,11,ipsi,0.3642384347541519
18,MI,12,contra,0.23118609575066798
18,MI,12,ipsi,0.022515108096257896
18,MI,13,contra,0.5504615632162244
18,MI,13,ipsi,0.0016891092290439308
18,MI,14,contra,-0.07412222469304977
18,MI,14,ipsi,0.09417773268543347
18,MI,15,contra,0.17013208123702422
18,MI,15,ipsi,0.011096304907922086
18,MI,16,contra,-0.1686741926654342
18,MI,16,ipsi,0.0742433259573231
18,MI,17,contra,0.23092514565115024
18,MI,17,ipsi,0.17548684809810083
18,MI,18,contra,0.21997795752915264
18,MI,18,ipsi,-0.10995458440164377
18,MI,19,contra,-0.38521489768421446
18,MI,19,ipsi,0.36156579182705484
18,MI,20,contra,0.37134489655717795
18,MI,20,ipsi,0.2720633530200027
18,MI,21,contra,0.3842866198442334
18,MI,21,ipsi,0.01816051025141735
18,MI,22,contra,0.012077897014186462
18,MI,22,ipsi,0.6313895493580103
18,MI,23,contra,0.22709661429090092
18,MI,23,ipsi,0.21935927124480253
18,MI,24,contra,0.23831042391834906
18,MI,24,ipsi,0.15861169728826421
18,MI,25,contra,0.42463641385905565
18,MI,25,ipsi,-0.06822869281014077
18,MI,26,contra,0.28179939632280593
18,MI,26,ipsi,0.24236964135943107
18,MI,27,contra,-0.391716217985485
18,MI,27,ipsi,0.22683284343844434
18,MI,28,contra,0.17446725533104154
18,MI,28,ipsi,0.23387476119147288
18,MI,29,contra,0.5951890855906512
18,MI,29,ipsi,0.1470431865215584
18,MI,30,contra,0.562633101000529
18,MI,30,ipsi,0.23164850335725132
18,MI,31,contra,-0.13776146860419047
18,MI,31,ipsi,0.25796747883473314
18,MI,32,contra,0.5357848410937622
18,MI,32,ipsi,0.002310179735183965
18,MI,33,contra,0.15696075017023037
18,MI,33,ipsi,0.12652290591480436
18,MI,34,contra,-0.042933135905396935
18,MI,34,ipsi,0.3124120499171903
18,MI,35,contra,0.2667669156876352
18,MI,35,ipsi,-0.019445737466098484
18,MI,36,contra,0.2641292662213558
18,MI,36,ipsi,-0.11446016172824777
18,MI,37,contra,0.16974429555032333
18,MI,37,ipsi,0.09770344729728851
18,MI,38,contra,0.5717782008831828
18,MI,38,ipsi,0.018809747603062865
18,MI,39,contra,0.28982114591447883
18,MI,39,ipsi,0.24432679045581973
18,MI,40,contra,-0.06858460771062547
18,MI,40,ipsi,0.08931272333972948
18,MI,41,contra,0.1405536045143539
18,MI,41,ipsi,0.5494504378458264
18,MI,42,contra,0.7377753676579822
18,MI,42,ipsi,0.2196933187107582
18,MI,43,contra,0.41173972476297516
18,MI,43,ipsi,0.25788181018628387
18,MI,44,contra,0.18905580116248727
18,MI,44,ipsi,0.0895741471688935
18,MI,45,contra,-0.009435204528288665
18,MI,45,ipsi,0.7779255278055182
18,MI,46,contra,-0.01936393809005721
18,MI,46,ipsi,0.4236061025760929
18,MI,47,contra,0.32183619743095593
18,MI,47,ipsi,0.12569681055721665
18,MI,48,contra,-0.4063622196757942
18,MI,48,ipsi,0.055453633303904654
18,MI,49,contra,0.16994193537848573
18,MI,49,ipsi,0.06614291203836371
18,MI,50,contra,0.29915303956903705
18,MI,50,ipsi,0.29505580015104715
18,MI,51,contra,-0.02867805957827918
18,MI,51,ipsi,0.1888320230179189
18,MI,52,contra,0.44308012987866785
18,MI,52,ipsi,-0.014508096457496289
18,MI,53,contra,0.542284870002141
18,MI,53,ipsi,-0.2104356782127849
18,MI,54,contra,0.10497427653170982
18,MI,54,ipsi,0.29319113507428074
18,MI,55,contra,0.09576321593493783
18,MI,55,ipsi,0.20170871337250204
18,MI,56,contra,0.34702682746109126
18,MI,56,ipsi,0.23964844793798043
18,MI,57,contra,0.13303978543529899
18,MI,57,ipsi,0.6942997421270298
18,MI,58,contra,0.17118817141411843
18,MI,58,ipsi,0.09877902964752151
18,MI,59,contra,0.5222861271432725
18,MI,59,ipsi,0.033143656057882
18,MI,60,contra,0.3899209214981413
18,MI,60,ipsi,0.02209446767728182
18,MI,61,contra,-0.033575772566734274
18,MI,61,ipsi,0.07840432506552873
18,MI,62,contra,0.36244853485754475
18,MI,62,ipsi,0.14601735123543869
18,MI,63,contra,-0.1864137700002495
18,MI,63,ipsi,0.2404613065570606
18,MI,64,contra,-0.0515067124915482
18,MI,64,ipsi,0.05488194599232801
18,MI,65,contra,0.496026668974479
18,MI,65,ipsi,0.21268139117511525
18,MI,66,contra,-0.0730546960988428
18,MI,66,ipsi,0.30258615309250525
18,MI,67,contra,0.6123137559532843
18,MI,67,ipsi,0.04274062020527278
18,MI,68,contra,0.2541572073705676
18,MI,68,ipsi,0.22621788175730906
18,MI,69,contra,0.2363740963559639
18,MI,69,ipsi,0.4039776246281543
18,MI,70,contra,0.478880287655572
18,MI,70,ipsi,0.17760316921904612
18,MI,71,contra,0.3173777210487266
18,MI,71,ipsi,0.4542395920234906
18,MI,72,contra,-0.06729041789283297
18,MI,72,ipsi,-0.43147933829479024
18,MI,73,contra,0.31319465773180677
18,MI,73,ipsi,0.012596125061273389
18,MI,74,contra,0.5072906378115375
18,MI,74,ipsi,0.36533443083601574
18,MI,75,contra,-0.03908337451123467
18,MI,75,ipsi,0.04888316087632505
18,MI,76,contra,0.509107015215055
18,MI,76,ipsi,-0.12739616297189615
18,MI,77,contra,0.3650336664237456
18,MI,77,ipsi,-0.05358680303748867
18,MI,78,contra,0.03745321133513299
18,MI,78,ipsi,-0.023221447128910694
18,MI,79,contra,0.052697393940110665
18,MI,79,ipsi,0.21565087094682997
18,MI,80,contra,0.376326884377089
18,MI,80,ipsi,0.5045161806525428
18,MI,81,contra,0.5902792220233373
18,MI,81,ipsi,0.14932870732687245
18,MI,82,contra,0.35992136575259953
18,MI,82,ipsi,0.18019621582902165
18,MI,83,contra,0.2632552476179873
18,MI,83,ipsi,-0.11269441644443356
18,MI,84,contra,0.4540690308884538
